Nombre Provincia,Codigo Provincia,Nombre Municipio,Codigo Municipio
Lugo,27,Sarria,27057
Lugo,27,"Saviñao, O",27058
Lugo,27,Sober,27059
Lugo,27,Taboada,27060
Lugo,27,Trabada,27061
Lugo,27,Triacastela,27062
Lugo,27,"Valadouro, O",27063
Lugo,27,"Vicedo, O",27064
Lugo,27,Vilalba,27065
Lugo,27,Viveiro,27066
Lugo,27,Xermade,27021
Lugo,27,Xove,27025
Madrid,28,"Acebeda, La",28001
Madrid,28,Ajalvir,28002
Madrid,28,Alameda del Valle,28003
Madrid,28,"Álamo, El",28004
Madrid,28,Alcalá de Henares,28005
Madrid,28,Alcobendas,28006
Madrid,28,Alcorcón,28007
Madrid,28,Aldea del Fresno,28008
Madrid,28,Algete,28009
Madrid,28,Alpedrete,28010
Madrid,28,Ambite,28011
Madrid,28,Anchuelo,28012
Madrid,28,Aranjuez,28013
Madrid,28,Arganda del Rey,28014
Madrid,28,Arroyomolinos,28015
Madrid,28,"Atazar, El",28016
Madrid,28,Batres,28017
Madrid,28,Becerril de la Sierra,28018
Madrid,28,Belmonte de Tajo,28019
Madrid,28,"Berrueco, El",28021
Madrid,28,Berzosa del Lozoya,28020
Madrid,28,Boadilla del Monte,28022
Madrid,28,"Boalo, El",28023
Madrid,28,Braojos,28024
Madrid,28,Brea de Tajo,28025
Madrid,28,Brunete,28026
Madrid,28,Buitrago del Lozoya,28027
Madrid,28,Bustarviejo,28028
Madrid,28,Cabanillas de la Sierra,28029
Madrid,28,"Cabrera, La",28030
Madrid,28,Cadalso de los Vidrios,28031
Madrid,28,Camarma de Esteruelas,28032
Madrid,28,Campo Real,28033
Madrid,28,Canencia,28034
Madrid,28,Carabaña,28035
Madrid,28,Casarrubuelos,28036
Madrid,28,Cenicientos,28037
Madrid,28,Cercedilla,28038
Madrid,28,Cervera de Buitrago,28039
Madrid,28,Chapinería,28051
Madrid,28,Chinchón,28052
Madrid,28,Ciempozuelos,28040
Madrid,28,Cobeña,28041
Madrid,28,Collado Mediano,28046
Madrid,28,Collado Villalba,28047
Madrid,28,Colmenar de Oreja,28043
Madrid,28,Colmenar del Arroyo,28042
Madrid,28,Colmenar Viejo,28045
Madrid,28,Colmenarejo,28044
Madrid,28,Corpa,28048
Madrid,28,Coslada,28049
Madrid,28,Cubas de la Sagra,28050
Madrid,28,Daganzo de Arriba,28053
Madrid,28,"Escorial, El",28054
Madrid,28,Estremera,28055
Madrid,28,Fresnedillas de la Oliva,28056
Madrid,28,Fresno de Torote,28057
Madrid,28,Fuenlabrada,28058
Madrid,28,Fuente el Saz de Jarama,28059
Madrid,28,Fuentidueña de Tajo,28060
Madrid,28,Galapagar,28061
Madrid,28,Garganta de los Montes,28062
Madrid,28,Gargantilla del Lozoya y Pinilla de Buitrago,28063
Madrid,28,Gascones,28064
Madrid,28,Getafe,28065
Madrid,28,Griñón,28066
Madrid,28,Guadalix de la Sierra,28067
Madrid,28,Guadarrama,28068
Madrid,28,"Hiruela, La",28069
Madrid,28,Horcajo de la Sierra-Aoslos,28070
Madrid,28,Horcajuelo de la Sierra,28071
Madrid,28,Hoyo de Manzanares,28072
Madrid,28,Humanes de Madrid,28073
Madrid,28,Leganés,28074
Madrid,28,Loeches,28075
Madrid,28,Lozoya,28076
Madrid,28,Lozoyuela-Navas-Sieteiglesias,28901
Madrid,28,Madarcos,28078
Madrid,28,Madrid,28079
Madrid,28,Majadahonda,28080
Madrid,28,Manzanares el Real,28082
Madrid,28,Meco,28083
Madrid,28,Mejorada del Campo,28084
Madrid,28,Miraflores de la Sierra,28085
Madrid,28,"Molar, El",28086
Madrid,28,"Molinos, Los",28087
Madrid,28,Montejo de la Sierra,28088
Madrid,28,Moraleja de Enmedio,28089
Madrid,28,Moralzarzal,28090
Madrid,28,Morata de Tajuña,28091
Madrid,28,Móstoles,28092
Madrid,28,Navacerrada,28093
Madrid,28,Navalafuente,28094
Madrid,28,Navalagamella,28095
Madrid,28,Navalcarnero,28096
Madrid,28,Navarredonda y San Mamés,28097
Madrid,28,Navas del Rey,28099
Madrid,28,Nuevo Baztán,28100
Madrid,28,Olmeda de las Fuentes,28101
Madrid,28,Orusco de Tajuña,28102
Madrid,28,Paracuellos de Jarama,28104
Madrid,28,Parla,28106
Madrid,28,Patones,28107
Madrid,28,Pedrezuela,28108
Madrid,28,Pelayos de la Presa,28109
Madrid,28,Perales de Tajuña,28110
Madrid,28,Pezuela de las Torres,28111
Madrid,28,Pinilla del Valle,28112
Madrid,28,Pinto,28113
Madrid,28,Piñuécar-Gandullas,28114
Madrid,28,Pozuelo de Alarcón,28115
Madrid,28,Pozuelo del Rey,28116
Madrid,28,Prádena del Rincón,28117
Madrid,28,Puebla de la Sierra,28118
Madrid,28,Puentes Viejas,28902
Madrid,28,Quijorna,28119
Madrid,28,Rascafría,28120
Madrid,28,Redueña,28121
Madrid,28,Ribatejada,28122
Madrid,28,Rivas-Vaciamadrid,28123
Madrid,28,Robledillo de la Jara,28124
Madrid,28,Robledo de Chavela,28125
Madrid,28,Robregordo,28126
Madrid,28,"Rozas de Madrid, Las",28127
Madrid,28,Rozas de Puerto Real,28128
Madrid,28,San Agustín del Guadalix,28129
Madrid,28,San Fernando de Henares,28130
Madrid,28,San Lorenzo de El Escorial,28131
Madrid,28,San Martín de la Vega,28132
Madrid,28,San Martín de Valdeiglesias,28133
Madrid,28,San Sebastián de los Reyes,28134
Madrid,28,Santa María de la Alameda,28135
Madrid,28,Santorcaz,28136
Madrid,28,"Santos de la Humosa, Los",28137
Madrid,28,"Serna del Monte, La",28138
Madrid,28,Serranillos del Valle,28140
Madrid,28,Sevilla la Nueva,28141
Madrid,28,Somosierra,28143
Madrid,28,Soto del Real,28144
Madrid,28,Talamanca de Jarama,28145
Madrid,28,Tielmes,28146
Madrid,28,Titulcia,28147
Madrid,28,Torrejón de Ardoz,28148
Madrid,28,Torrejón de la Calzada,28149
Madrid,28,Torrejón de Velasco,28150
Madrid,28,Torrelaguna,28151
Madrid,28,Torrelodones,28152
Madrid,28,Torremocha de Jarama,28153
Madrid,28,Torres de la Alameda,28154
Madrid,28,Tres Cantos,28903
Madrid,28,Valdaracete,28155
Madrid,28,Valdeavero,28156
Madrid,28,Valdelaguna,28157
Madrid,28,Valdemanco,28158
Madrid,28,Valdemaqueda,28159
Madrid,28,Valdemorillo,28160
Madrid,28,Valdemoro,28161
Madrid,28,Valdeolmos-Alalpardo,28162
Madrid,28,Valdepiélagos,28163
Madrid,28,Valdetorres de Jarama,28164
Madrid,28,Valdilecha,28165
Madrid,28,Valverde de Alcalá,28166
Madrid,28,Velilla de San Antonio,28167
Madrid,28,"Vellón, El",28168
Madrid,28,Venturada,28169
Madrid,28,Villa del Prado,28171
Madrid,28,Villaconejos,28170
Madrid,28,Villalbilla,28172
Madrid,28,Villamanrique de Tajo,28173
Madrid,28,Villamanta,28174
Madrid,28,Villamantilla,28175
Madrid,28,Villanueva de la Cañada,28176
Madrid,28,Villanueva de Perales,28178
Madrid,28,Villanueva del Pardillo,28177
Madrid,28,Villar del Olmo,28179
Madrid,28,Villarejo de Salvanés,28180
Madrid,28,Villaviciosa de Odón,28181
Madrid,28,Villavieja del Lozoya,28182
Madrid,28,Zarzalejo,28183
Málaga,29,Alameda,29001
Málaga,29,Alcaucín,29002
Málaga,29,Alfarnate,29003
Málaga,29,Alfarnatejo,29004
Málaga,29,Algarrobo,29005
Málaga,29,Algatocín,29006
Málaga,29,Alhaurín de la Torre,29007
Málaga,29,Alhaurín el Grande,29008
Málaga,29,Almáchar,29009
Málaga,29,Almargen,29010
Málaga,29,Almogía,29011
Málaga,29,Álora,29012
Málaga,29,Alozaina,29013
Málaga,29,Alpandeire,29014
Málaga,29,Antequera,29015
Málaga,29,Árchez,29016
Málaga,29,Archidona,29017
Málaga,29,Ardales,29018
Málaga,29,Arenas,29019
Málaga,29,Arriate,29020
Málaga,29,Atajate,29021
Málaga,29,Benadalid,29022
Málaga,29,Benahavís,29023
Málaga,29,Benalauría,29024
Málaga,29,Benalmádena,29025
Málaga,29,Benamargosa,29026
Málaga,29,Benamocarra,29027
Málaga,29,Benaoján,29028
Málaga,29,Benarrabá,29029
Málaga,29,"Borge, El",29030
Málaga,29,"Burgo, El",29031
Málaga,29,Campillos,29032
Málaga,29,Canillas de Aceituno,29033
Málaga,29,Canillas de Albaida,29034
Málaga,29,Cañete la Real,29035
Málaga,29,Carratraca,29036
Málaga,29,Cartajima,29037
Málaga,29,Cártama,29038
Málaga,29,Casabermeja,29039
Málaga,29,Casarabonela,29040
Málaga,29,Casares,29041
Málaga,29,Coín,29042
Málaga,29,Colmenar,29043
Málaga,29,Comares,29044
Málaga,29,Cómpeta,29045
Málaga,29,Cortes de la Frontera,29046
Málaga,29,Cuevas Bajas,29047
Málaga,29,Cuevas de San Marcos,29049
Málaga,29,Cuevas del Becerro,29048
Málaga,29,Cútar,29050
Málaga,29,Estepona,29051
Málaga,29,Faraján,29052
Málaga,29,Frigiliana,29053
Málaga,29,Fuengirola,29054
Málaga,29,Fuente de Piedra,29055
Málaga,29,Gaucín,29056
Málaga,29,Genalguacil,29057
Málaga,29,Guaro,29058
Málaga,29,Humilladero,29059
Málaga,29,Igualeja,29060
Málaga,29,Istán,29061
Málaga,29,Iznate,29062
Málaga,29,Jimera de Líbar,29063
Málaga,29,Jubrique,29064
Málaga,29,Júzcar,29065
Málaga,29,Macharaviaya,29066
Málaga,29,Málaga,29067
Málaga,29,Manilva,29068
Málaga,29,Marbella,29069
Málaga,29,Mijas,29070
Málaga,29,Moclinejo,29071
Málaga,29,Mollina,29072
Málaga,29,Monda,29073
Málaga,29,Montecorto,29903
Málaga,29,Montejaque,29074
Málaga,29,Nerja,29075
Málaga,29,Ojén,29076
Málaga,29,Parauta,29077
Málaga,29,Periana,29079
Málaga,29,Pizarra,29080
Málaga,29,Pujerra,29081
Málaga,29,Rincón de la Victoria,29082
Málaga,29,Riogordo,29083
Málaga,29,Ronda,29084
Málaga,29,Salares,29085
Málaga,29,Sayalonga,29086
Málaga,29,Sedella,29087
Málaga,29,Serrato,29904
Málaga,29,Sierra de Yeguas,29088
Málaga,29,Teba,29089
Málaga,29,Tolox,29090
Málaga,29,Torremolinos,29901
Málaga,29,Torrox,29091
Málaga,29,Totalán,29092
Málaga,29,Valle de Abdalajís,29093
Málaga,29,Vélez-Málaga,29094
Málaga,29,Villanueva de Algaidas,29095
Málaga,29,Villanueva de la Concepción,29902
Málaga,29,Villanueva de Tapia,29098
Málaga,29,Villanueva del Rosario,29096
Málaga,29,Villanueva del Trabuco,29097
Málaga,29,Viñuela,29099
Málaga,29,Yunquera,29100
Murcia,30,Abanilla,30001
Murcia,30,Abarán,30002
Murcia,30,Águilas,30003
Murcia,30,Albudeite,30004
Murcia,30,Alcantarilla,30005
Murcia,30,"Alcázares, Los",30902
Murcia,30,Aledo,30006
Murcia,30,Alguazas,30007
Murcia,30,Alhama de Murcia,30008
Murcia,30,Archena,30009
Murcia,30,Beniel,30010
Murcia,30,Blanca,30011
Murcia,30,Bullas,30012
Murcia,30,Calasparra,30013
Murcia,30,Campos del Río,30014
Murcia,30,Caravaca de la Cruz,30015
Murcia,30,Cartagena,30016
Murcia,30,Cehegín,30017
Murcia,30,Ceutí,30018
Murcia,30,Cieza,30019
Murcia,30,Fortuna,30020
Murcia,30,Fuente Álamo de Murcia,30021
Murcia,30,Jumilla,30022
Murcia,30,Librilla,30023
Murcia,30,Lorca,30024
Murcia,30,Lorquí,30025
Murcia,30,Mazarrón,30026
Murcia,30,Molina de Segura,30027
Murcia,30,Moratalla,30028
Murcia,30,Mula,30029
Murcia,30,Murcia,30030
Murcia,30,Ojós,30031
Murcia,30,Pliego,30032
Murcia,30,Puerto Lumbreras,30033
Murcia,30,Ricote,30034
Murcia,30,San Javier,30035
Murcia,30,San Pedro del Pinatar,30036
Murcia,30,Santomera,30901
Murcia,30,Torre-Pacheco,30037
Murcia,30,"Torres de Cotillas, Las",30038
Murcia,30,Totana,30039
Murcia,30,Ulea,30040
Murcia,30,"Unión, La",30041
Murcia,30,Villanueva del Río Segura,30042
Murcia,30,Yecla,30043
Navarra,31,Abáigar,31001
Navarra,31,Abárzuza/Abartzuza,31002
Navarra,31,Abaurregaina/Abaurrea Alta,31003
Navarra,31,Abaurrepea/Abaurrea Baja,31004
Navarra,31,Aberin,31005
Navarra,31,Ablitas,31006
Navarra,31,Adiós,31007
Navarra,31,Aguilar de Codés,31008
Navarra,31,Aibar/Oibar,31009
Navarra,31,Allín/Allin,31011
Navarra,31,Allo,31012
Navarra,31,Altsasu/Alsasua,31010
Navarra,31,Améscoa Baja,31013
Navarra,31,Ancín/Antzin,31014
Navarra,31,Andosilla,31015
Navarra,31,Ansoáin/Antsoain,31016
Navarra,31,Anue,31017
Navarra,31,Añorbe,31018
Navarra,31,Aoiz/Agoitz,31019
Navarra,31,Araitz,31020
Navarra,31,Arakil,31025
Navarra,31,Aranarache/Aranaratxe,31021
Navarra,31,Aranguren,31023
Navarra,31,Arano,31024
Navarra,31,Arantza,31022
Navarra,31,Aras,31026
Navarra,31,Arbizu,31027
Navarra,31,Arce/Artzi,31028
Navarra,31,"Arcos, Los",31029
Navarra,31,Arellano,31030
Navarra,31,Areso,31031
Navarra,31,Arguedas,31032
Navarra,31,Aria,31033
Navarra,31,Aribe,31034
Navarra,31,Armañanzas,31035
Navarra,31,Arróniz,31036
Navarra,31,Arruazu,31037
Navarra,31,Artajona,31038
Navarra,31,Artazu,31039
Navarra,31,Atez/Atetz,31040
Navarra,31,Auritz/Burguete,31058
Navarra,31,Ayegui/Aiegi,31041
Navarra,31,Azagra,31042
Navarra,31,Azuelo,31043
Navarra,31,Bakaiku,31044
Navarra,31,Barañáin/Barañain,31901
Navarra,31,Barásoain,31045
Navarra,31,Barbarin,31046
Navarra,31,Bargota,31047
Navarra,31,Barillas,31048
Navarra,31,Basaburua,31049
Navarra,31,Baztan,31050
Navarra,31,Beintza-Labaien,31137
Navarra,31,Beire,31051
Navarra,31,Belascoáin,31052
Navarra,31,Bera,31250
Navarra,31,Berbinzana,31053
Navarra,31,Beriáin,31905
Navarra,31,Berrioplano/Berriobeiti,31902
Navarra,31,Berriozar,31903
Navarra,31,Bertizarana,31054
Navarra,31,Betelu,31055
Navarra,31,Bidaurreta,31253
Navarra,31,Biurrun-Olcoz,31056
Navarra,31,Buñuel,31057
Navarra,31,Burgui/Burgi,31059
Navarra,31,Burlada/Burlata,31060
Navarra,31,"Busto, El",31061
Navarra,31,Cabanillas,31062
Navarra,31,Cabredo,31063
Navarra,31,Cadreita,31064
Navarra,31,Caparroso,31065
Navarra,31,Cárcar,31066
Navarra,31,Carcastillo,31067
Navarra,31,Cascante,31068
Navarra,31,Cáseda,31069
Navarra,31,Castejón,31070
Navarra,31,Castillonuevo,31071
Navarra,31,Cendea de Olza/Oltza Zendea,31193
Navarra,31,Cintruénigo,31072
Navarra,31,Cirauqui/Zirauki,31074
Navarra,31,Ciriza/Ziritza,31075
Navarra,31,Cizur,31076
Navarra,31,Corella,31077
Navarra,31,Cortes,31078
Navarra,31,Desojo,31079
Navarra,31,Dicastillo,31080
Navarra,31,Donamaria,31081
Navarra,31,Doneztebe/Santesteban,31221
Navarra,31,Echarri/Etxarri,31083
Navarra,31,Elgorriaga,31087
Navarra,31,Enériz/Eneritz,31089
Navarra,31,Eratsun,31090
Navarra,31,Ergoiena,31091
Navarra,31,Erro,31092
Navarra,31,Eslava,31094
Navarra,31,Esparza de Salazar/Espartza Zaraitzu,31095
Navarra,31,Espronceda,31096
Navarra,31,Estella-Lizarra,31097
Navarra,31,Esteribar,31098
Navarra,31,Etayo,31099
Navarra,31,Etxalar,31082
Navarra,31,Etxarri Aranatz,31084
Navarra,31,Etxauri,31085
Navarra,31,Eulate,31100
Navarra,31,Ezcabarte,31101
Navarra,31,Ezcároz/Ezkaroze,31093
Navarra,31,Ezkurra,31102
Navarra,31,Ezprogui,31103
Navarra,31,Falces,31104
Navarra,31,Fitero,31105
Navarra,31,Fontellas,31106
Navarra,31,Funes,31107
Navarra,31,Fustiñana,31108
Navarra,31,Galar,31109
Navarra,31,Gallipienzo/Galipentzu,31110
Navarra,31,Gallués/Galoze,31111
Navarra,31,Garaioa,31112
Navarra,31,Garde,31113
Navarra,31,Garínoain,31114
Navarra,31,Garralda,31115
Navarra,31,Genevilla,31116
Navarra,31,Goizueta,31117
Navarra,31,Goñi,31118
Navarra,31,Güesa/Gorza,31119
Navarra,31,Guesálaz/Gesalatz,31120
Navarra,31,Guirguillano,31121
Navarra,31,Hiriberri/Villanueva de Aezkoa,31256
Navarra,31,Huarte/Uharte,31122
Navarra,31,Ibargoiti,31124
Navarra,31,Igantzi,31259
Navarra,31,Igúzquiza,31125
Navarra,31,Imotz,31126
Navarra,31,Irañeta,31127
Navarra,31,Irurtzun,31904
Navarra,31,Isaba/Izaba,31128
Navarra,31,Ituren,31129
Navarra,31,Iturmendi,31130
Navarra,31,Iza/Itza,31131
Navarra,31,Izagaondoa,31132
Navarra,31,Izalzu/Itzaltzu,31133
Navarra,31,Jaurrieta,31134
Navarra,31,Javier,31135
Navarra,31,Juslapeña,31136
Navarra,31,Lakuntza,31138
Navarra,31,Lana,31139
Navarra,31,Lantz,31140
Navarra,31,Lapoblación,31141
Navarra,31,Larraga,31142
Navarra,31,Larraona,31143
Navarra,31,Larraun,31144
Navarra,31,Lazagurría,31145
Navarra,31,Leache/Leatxe,31146
Navarra,31,Legarda,31147
Navarra,31,Legaria,31148
Navarra,31,Leitza,31149
Navarra,31,Lekunberri,31908
Navarra,31,Leoz/Leotz,31150
Navarra,31,Lerga,31151
Navarra,31,Lerín,31152
Navarra,31,Lesaka,31153
Navarra,31,Lezaun,31154
Navarra,31,Liédena,31155
Navarra,31,Lizoain-Arriasgoiti/Lizoainibar-Arriasgoiti,31156
Navarra,31,Lodosa,31157
Navarra,31,Lónguida/Longida,31158
Navarra,31,Lumbier,31159
Navarra,31,Luquin,31160
Navarra,31,Luzaide/Valcarlos,31248
Navarra,31,Mañeru,31161
Navarra,31,Marañón,31162
Navarra,31,Marcilla,31163
Navarra,31,Mélida,31164
Navarra,31,Mendavia,31165
Navarra,31,Mendaza,31166
Navarra,31,Mendigorria,31167
Navarra,31,Metauten,31168
Navarra,31,Milagro,31169
Navarra,31,Mirafuentes,31170
Navarra,31,Miranda de Arga,31171
Navarra,31,Monreal/Elo,31172
Navarra,31,Monteagudo,31173
Navarra,31,Morentin,31174
Navarra,31,Mues,31175
Navarra,31,Murchante,31176
Navarra,31,Murieta,31177
Navarra,31,Murillo el Cuende,31178
Navarra,31,Murillo el Fruto,31179
Navarra,31,Muruzábal,31180
Navarra,31,Navascués/Nabaskoze,31181
Navarra,31,Nazar,31182
Navarra,31,Noáin (Valle de Elorz)/Noain (Elortzibar),31088
Navarra,31,Obanos,31183
Navarra,31,Ochagavía/Otsagabia,31185
Navarra,31,Oco,31184
Navarra,31,Odieta,31186
Navarra,31,Oiz,31187
Navarra,31,Olaibar,31188
Navarra,31,Olazti/Olazagutía,31189
Navarra,31,Olejua,31190
Navarra,31,Olite/Erriberri,31191
Navarra,31,Olóriz/Oloritz,31192
Navarra,31,Orbaizeta,31195
Navarra,31,Orbara,31196
Navarra,31,Orísoain,31197
Navarra,31,Orkoien,31906
Navarra,31,Oronz/Orontze,31198
Navarra,31,Oroz-Betelu/Orotz-Betelu,31199
Navarra,31,Orreaga/Roncesvalles,31211
Navarra,31,Oteiza,31200
Navarra,31,Pamplona/Iruña,31201
Navarra,31,Peralta/Azkoien,31202
Navarra,31,Petilla de Aragón,31203
Navarra,31,Piedramillera,31204
Navarra,31,Pitillas,31205
Navarra,31,Puente la Reina/Gares,31206
Navarra,31,Pueyo/Puiu,31207
Navarra,31,Ribaforada,31208
Navarra,31,Romanzado,31209
Navarra,31,Roncal/Erronkari,31210
Navarra,31,Sada,31212
Navarra,31,Saldías,31213
Navarra,31,Salinas de Oro/Jaitz,31214
Navarra,31,San Adrián,31215
Navarra,31,San Martín de Unx,31217
Navarra,31,Sangüesa/Zangoza,31216
Navarra,31,Sansol,31219
Navarra,31,Santacara,31220
Navarra,31,Sarriés/Sartze,31222
Navarra,31,Sartaguda,31223
Navarra,31,Sesma,31224
Navarra,31,Sorlada,31225
Navarra,31,Sunbilla,31226
Navarra,31,Tafalla,31227
Navarra,31,Tiebas-Muruarte de Reta,31228
Navarra,31,Tirapu,31229
Navarra,31,Torralba del Río,31230
Navarra,31,Torres del Río,31231
Navarra,31,Tudela,31232
Navarra,31,Tulebras,31233
Navarra,31,Ucar,31234
Navarra,31,Uharte Arakil,31123
Navarra,31,Ujué/Uxue,31235
Navarra,31,Ultzama,31236
Navarra,31,Unciti,31237
Navarra,31,Unzué/Untzue,31238
Navarra,31,Urdazubi/Urdax,31239
Navarra,31,Urdiain,31240
Navarra,31,Urraul Alto,31241
Navarra,31,Urraul Bajo,31242
Navarra,31,Urroz,31244
Navarra,31,Urroz-Villa,31243
Navarra,31,Urzainqui/Urzainki,31245
Navarra,31,Uterga,31246
Navarra,31,Uztárroz/Uztarroze,31247
Navarra,31,Valle de Egüés/Eguesibar,31086
Navarra,31,Valle de Ollo/Ollaran,31194
Navarra,31,Valle de Yerri/Deierri,31260
Navarra,31,Valtierra,31249
Navarra,31,Viana,31251
Navarra,31,Vidángoz/Bidankoze,31252
Navarra,31,Villafranca,31254
Navarra,31,Villamayor de Monjardín,31255
Navarra,31,Villatuerta,31257
Navarra,31,Villava/Atarrabia,31258
Navarra,31,Yesa,31261
Navarra,31,Zabalza/Zabaltza,31262
Navarra,31,Ziordia,31073
Navarra,31,Zizur Mayor/Zizur Nagusia,31907
Navarra,31,Zubieta,31263
Navarra,31,Zugarramurdi,31264
Navarra,31,Zúñiga,31265
Ourense,32,Allariz,32001
Ourense,32,Amoeiro,32002
Ourense,32,"Arnoia, A",32003
Ourense,32,Avión,32004
Ourense,32,Baltar,32005
Ourense,32,Bande,32006
Ourense,32,Baños de Molgas,32007
Ourense,32,Barbadás,32008
Ourense,32,"Barco de Valdeorras, O",32009
Ourense,32,Beade,32010
Ourense,32,Beariz,32011
Ourense,32,"Blancos, Os",32012
Ourense,32,Boborás,32013
Ourense,32,"Bola, A",32014
Ourense,32,"Bolo, O",32015
Ourense,32,Calvos de Randín,32016
Ourense,32,Carballeda de Avia,32018
Ourense,32,Carballeda de Valdeorras,32017
Ourense,32,"Carballiño, O",32019
Ourense,32,Cartelle,32020
Ourense,32,Castrelo de Miño,32022
Ourense,32,Castrelo do Val,32021
Ourense,32,Castro Caldelas,32023
Ourense,32,Celanova,32024
Ourense,32,Cenlle,32025
Ourense,32,Chandrexa de Queixa,32029
Ourense,32,Coles,32026
Ourense,32,Cortegada,32027
Ourense,32,Cualedro,32028
Ourense,32,Entrimo,32030
Ourense,32,Esgos,32031
Ourense,32,Gomesende,32033
Ourense,32,"Gudiña, A",32034
Ourense,32,"Irixo, O",32035
Ourense,32,Larouco,32038
Ourense,32,Laza,32039
Ourense,32,Leiro,32040
Ourense,32,Lobeira,32041
Ourense,32,Lobios,32042
Ourense,32,Maceda,32043
Ourense,32,Manzaneda,32044
Ourense,32,Maside,32045
Ourense,32,Melón,32046
Ourense,32,"Merca, A",32047
Ourense,32,"Mezquita, A",32048
Ourense,32,Montederramo,32049
Ourense,32,Monterrei,32050
Ourense,32,Muíños,32051
Ourense,32,Nogueira de Ramuín,32052
Ourense,32,Oímbra,32053
Ourense,32,Ourense,32054
Ourense,32,Paderne de Allariz,32055
Ourense,32,Padrenda,32056
Ourense,32,Parada de Sil,32057
Ourense,32,"Pereiro de Aguiar, O",32058
Ourense,32,"Peroxa, A",32059
Ourense,32,Petín,32060
Ourense,32,Piñor,32061
Ourense,32,"Pobra de Trives, A",32063
Ourense,32,Pontedeva,32064
Ourense,32,Porqueira,32062
Ourense,32,Punxín,32065
Ourense,32,Quintela de Leirado,32066
Ourense,32,Rairiz de Veiga,32067
Ourense,32,Ramirás,32068
Ourense,32,Ribadavia,32069
Ourense,32,Riós,32071
Ourense,32,"Rúa, A",32072
Ourense,32,Rubiá,32073
Ourense,32,San Amaro,32074
Ourense,32,San Cibrao das Viñas,32075
Ourense,32,San Cristovo de Cea,32076
Ourense,32,San Xoán de Río,32070
Ourense,32,Sandiás,32077
Ourense,32,Sarreaus,32078
Ourense,32,Taboadela,32079
Ourense,32,"Teixeira, A",32080
Ourense,32,Toén,32081
Ourense,32,Trasmiras,32082
Ourense,32,"Veiga, A",32083
Ourense,32,Verea,32084
Ourense,32,Verín,32085
Ourense,32,Viana do Bolo,32086
Ourense,32,Vilamarín,32087
Ourense,32,Vilamartín de Valdeorras,32088
Ourense,32,Vilar de Barrio,32089
Ourense,32,Vilar de Santos,32090
Ourense,32,Vilardevós,32091
Ourense,32,Vilariño de Conso,32092
Ourense,32,Xinzo de Limia,32032
Ourense,32,Xunqueira de Ambía,32036
Ourense,32,Xunqueira de Espadanedo,32037
Asturias,33,Allande,33001
Asturias,33,Aller,33002
Asturias,33,Amieva,33003
Asturias,33,Avilés,33004
Asturias,33,Belmonte de Miranda,33005
Asturias,33,Bimenes,33006
Asturias,33,Boal,33007
Asturias,33,Cabrales,33008
Asturias,33,Cabranes,33009
Asturias,33,Candamo,33010
Asturias,33,Cangas de Onís,33012
Asturias,33,Cangas del Narcea,33011
Asturias,33,Caravia,33013
Asturias,33,Carreño,33014
Asturias,33,Caso,33015
Asturias,33,Castrillón,33016
Asturias,33,Castropol,33017
Asturias,33,Coaña,33018
Asturias,33,Colunga,33019
Asturias,33,Corvera de Asturias,33020
Asturias,33,Cudillero,33021
Asturias,33,Degaña,33022
Asturias,33,"Franco, El",33023
Asturias,33,Gijón,33024
Asturias,33,Gozón,33025
Asturias,33,Grado,33026
Asturias,33,Grandas de Salime,33027
Asturias,33,Ibias,33028
Asturias,33,Illano,33029
Asturias,33,Illas,33030
Asturias,33,Langreo,33031
Asturias,33,Laviana,33032
Asturias,33,Lena,33033
Asturias,33,Llanera,33035
Asturias,33,Llanes,33036
Asturias,33,Mieres,33037
Asturias,33,Morcín,33038
Asturias,33,Muros de Nalón,33039
Asturias,33,Nava,33040
Asturias,33,Navia,33041
Asturias,33,Noreña,33042
Asturias,33,Onís,33043
Asturias,33,Oviedo,33044
Asturias,33,Parres,33045
Asturias,33,Peñamellera Alta,33046
Asturias,33,Peñamellera Baja,33047
Asturias,33,Pesoz,33048
Asturias,33,Piloña,33049
Asturias,33,Ponga,33050
Asturias,33,Pravia,33051
Asturias,33,Proaza,33052
Asturias,33,Quirós,33053
Asturias,33,"Regueras, Las",33054
Asturias,33,Ribadedeva,33055
Asturias,33,Ribadesella,33056
Asturias,33,Ribera de Arriba,33057
Asturias,33,Riosa,33058
Asturias,33,Salas,33059
Asturias,33,San Martín de Oscos,33061
Asturias,33,San Martín del Rey Aurelio,33060
Asturias,33,San Tirso de Abres,33063
Asturias,33,Santa Eulalia de Oscos,33062
Asturias,33,Santo Adriano,33064
Asturias,33,Sariego,33065
Asturias,33,Siero,33066
Asturias,33,Sobrescobio,33067
Asturias,33,Somiedo,33068
Asturias,33,Soto del Barco,33069
Asturias,33,Tapia de Casariego,33070
Asturias,33,Taramundi,33071
Asturias,33,Teverga,33072
Asturias,33,Tineo,33073
Asturias,33,Valdés,33034
Asturias,33,Vegadeo,33074
Asturias,33,Villanueva de Oscos,33075
Asturias,33,Villaviciosa,33076
Asturias,33,Villayón,33077
Asturias,33,Yernes y Tameza,33078
Palencia,34,Abarca de Campos,34001
Palencia,34,Abia de las Torres,34003
Palencia,34,Aguilar de Campoo,34004
Palencia,34,Alar del Rey,34005
Palencia,34,Alba de Cerrato,34006
